Loan ID,Origination Date,Purchase Date,Loan_Segment,FICO_Range,Region,Gender,Employment_Type,Market_Channel
362893,5/2/2022,5/5/2022,Home Improvement,625-650,South,Female,Self-Employed,Online
385828,5/2/2022,5/5/2022,Home Improvement,700-750,West,Female,Self-Employed,Email-Campaign
644036,5/2/2022,5/5/2022,Home Improvement,>750,North West,Female,Other,Phone
705452,5/2/2022,5/5/2022,Home Improvement,625-650,West,Female,Other,Email-Campaign
487602,5/4/2022,5/9/2022,Home Improvement,625-650,South,Female,Other,Email-Campaign
948596,5/10/2022,5/13/2022,Home Improvement,650-700,Mid West,Female,Other,Email-Campaign
113702,5/2/2022,5/5/2022,Home Improvement,625-650,Mid West,Female,Part-Time,Email-Campaign
727135,5/6/2022,5/9/2022,Home Improvement,625-650,Mid West,Female,Full-Time,Online
150443,5/11/2022,5/16/2022,Home Improvement,625-650,Mid West,Female,Other,Phone
413474,5/2/2022,5/5/2022,Home Improvement,625-650,West,Female,Full-Time,Email-Campaign
54540,5/2/2022,5/5/2022,Home Improvement,<625,Mid West,Female,Self-Employed,Email-Campaign
551616,5/2/2022,5/5/2022,Home Improvement,<625,Mid West,Female,Full-Time,Online
19956,5/2/2022,5/5/2022,Home Improvement,625-650,North West,Female,Full-Time,Phone
852751,5/2/2022,5/5/2022,Home Improvement,625-650,East,Female,Other,Phone
382669,5/3/2022,5/6/2022,Home Improvement,650-700,North West,Female,Self-Employed,Email-Campaign
256381,5/2/2022,5/5/2022,Home Improvement,700-750,West,Female,Self-Employed,Phone
607495,5/2/2022,5/5/2022,Home Improvement,650-700,South,Female,Part-Time,Email-Campaign
951221,5/9/2022,5/12/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Email-Campaign
684929,5/9/2022,5/12/2022,Home Improvement,<625,West,Female,Part-Time,Email-Campaign
549512,5/2/2022,5/5/2022,Home Improvement,>750,Mid West,Female,Part-Time,Email-Campaign
931923,5/5/2022,5/9/2022,Home Improvement,625-650,Mid West,Female,Self-Employed,Online
695676,5/2/2022,5/5/2022,Home Improvement,625-650,West,Female,Part-Time,Phone
677982,5/2/2022,5/5/2022,Home Improvement,>750,Mid West,Female,Part-Time,Phone
405545,5/2/2022,5/5/2022,Home Improvement,625-650,Mid West,Female,Other,Phone
987496,5/2/2022,5/5/2022,Home Improvement,700-750,East,Female,Full-Time,Phone
457203,5/2/2022,5/5/2022,Home Improvement,<625,South,Female,Full-Time,Phone
723444,5/6/2022,5/9/2022,Home Improvement,700-750,West,Female,Full-Time,Online
534323,5/9/2022,5/12/2022,Home Improvement,700-750,East,Female,Part-Time,Email-Campaign
381786,5/17/2022,5/20/2022,Home Improvement,<625,North West,Female,Part-Time,Online
667050,5/3/2022,5/6/2022,Home Improvement,>750,West,Female,Full-Time,Email-Campaign
53233,5/6/2022,5/9/2022,Home Improvement,<625,South,Female,Full-Time,Online
938844,5/3/2022,5/6/2022,Home Improvement,700-750,Mid West,Female,Full-Time,Email-Campaign
455599,5/12/2022,5/16/2022,Home Improvement,700-750,West,Female,Other,Email-Campaign
926067,5/6/2022,5/9/2022,Home Improvement,<625,Mid West,Female,Other,Email-Campaign
539402,5/16/2022,5/19/2022,Home Improvement,>750,North West,Female,Full-Time,Online
825418,5/10/2022,5/13/2022,Home Improvement,650-700,North West,Female,Full-Time,Email-Campaign
366787,5/3/2022,5/6/2022,Home Improvement,650-700,Mid West,Female,Other,Phone
25304,5/6/2022,5/9/2022,Home Improvement,625-650,East,Female,Part-Time,Email-Campaign
268149,5/6/2022,5/9/2022,Home Improvement,650-700,West,Female,Full-Time,Online
424473,5/6/2022,5/9/2022,Home Improvement,625-650,East,Female,Other,Email-Campaign
599665,5/10/2022,5/13/2022,Home Improvement,650-700,Mid West,Female,Self-Employed,Email-Campaign
257727,5/9/2022,5/12/2022,Home Improvement,>750,Mid West,Female,Other,Online
637521,5/4/2022,5/9/2022,Home Improvement,700-750,West,Female,Self-Employed,Email-Campaign
143692,5/9/2022,5/12/2022,Home Improvement,<625,South,Female,Full-Time,Email-Campaign
53489,5/10/2022,5/13/2022,Home Improvement,>750,North West,Female,Other,Online
13633,5/9/2022,5/12/2022,Home Improvement,>750,South,Female,Other,Email-Campaign
960972,5/4/2022,5/9/2022,Home Improvement,650-700,North West,Female,Other,Phone
672806,5/6/2022,5/9/2022,Home Improvement,625-650,Mid West,Female,Part-Time,Online
874108,5/4/2022,5/9/2022,Home Improvement,625-650,North West,Female,Part-Time,Phone
191197,5/11/2022,5/16/2022,Home Improvement,700-750,South,Female,Part-Time,Online
541313,5/12/2022,5/16/2022,Home Improvement,<625,North West,Female,Part-Time,Online
651886,5/6/2022,5/9/2022,Home Improvement,700-750,North West,Female,Other,Phone
509178,5/6/2022,5/9/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Online
11368,5/6/2022,5/9/2022,Home Improvement,625-650,East,Female,Full-Time,Phone
146227,5/9/2022,5/12/2022,Home Improvement,>750,South,Female,Part-Time,Online
478586,5/24/2022,5/27/2022,Home Improvement,>750,North West,Female,Self-Employed,Email-Campaign
27070,5/13/2022,5/16/2022,Home Improvement,>750,Mid West,Female,Self-Employed,Online
852436,5/11/2022,5/16/2022,Home Improvement,>750,North West,Female,Part-Time,Online
139080,5/10/2022,5/13/2022,Home Improvement,<625,East,Female,Part-Time,Email-Campaign
607520,5/10/2022,5/13/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Phone
898922,5/4/2022,5/9/2022,Home Improvement,625-650,South,Female,Part-Time,Phone
673793,5/6/2022,5/9/2022,Home Improvement,625-650,North West,Female,Self-Employed,Email-Campaign
699598,5/6/2022,5/9/2022,Home Improvement,<625,Mid West,Female,Self-Employed,Phone
844334,5/12/2022,5/16/2022,Home Improvement,<625,South,Female,Other,Email-Campaign
953957,5/11/2022,5/16/2022,Home Improvement,700-750,West,Female,Full-Time,Email-Campaign
650213,5/6/2022,5/9/2022,Home Improvement,700-750,South,Female,Full-Time,Email-Campaign
391917,5/6/2022,5/9/2022,Home Improvement,700-750,East,Female,Self-Employed,Online
90388,5/4/2022,5/9/2022,Home Improvement,>750,North West,Female,Other,Phone
838010,5/4/2022,5/9/2022,Home Improvement,<625,North West,Female,Other,Online
119803,5/9/2022,5/12/2022,Home Improvement,625-650,South,Female,Part-Time,Online
511560,5/6/2022,5/9/2022,Home Improvement,625-650,South,Female,Other,Phone
627457,5/6/2022,5/9/2022,Home Improvement,>750,North West,Female,Other,Phone
162259,5/9/2022,5/12/2022,Home Improvement,<625,East,Female,Part-Time,Phone
783797,5/6/2022,5/9/2022,Home Improvement,650-700,Mid West,Female,Self-Employed,Online
649171,5/4/2022,5/9/2022,Home Improvement,700-750,North West,Female,Other,Phone
689083,5/16/2022,5/19/2022,Home Improvement,<625,South,Female,Other,Phone
951627,5/13/2022,5/16/2022,Home Improvement,650-700,North West,Female,Self-Employed,Phone
202646,5/5/2022,5/9/2022,Home Improvement,700-750,West,Female,Self-Employed,Online
899922,5/11/2022,5/16/2022,Home Improvement,625-650,Mid West,Female,Other,Email-Campaign
794515,5/5/2022,5/9/2022,Home Improvement,<625,North West,Female,Full-Time,Email-Campaign
77812,6/17/2022,6/21/2022,Home Improvement,>750,West,Female,Full-Time,Phone
622903,5/5/2022,5/9/2022,Home Improvement,700-750,North West,Female,Part-Time,Email-Campaign
763667,5/5/2022,5/9/2022,Home Improvement,625-650,West,Female,Full-Time,Phone
437096,5/9/2022,5/12/2022,Home Improvement,<625,North West,Female,Full-Time,Email-Campaign
619426,5/6/2022,5/9/2022,Home Improvement,625-650,Mid West,Female,Self-Employed,Online
814052,5/9/2022,5/12/2022,Home Improvement,>750,East,Female,Self-Employed,Phone
243619,5/13/2022,5/16/2022,Home Improvement,700-750,South,Female,Part-Time,Phone
220567,5/9/2022,5/12/2022,Home Improvement,700-750,West,Female,Other,Online
929141,5/6/2022,5/9/2022,Home Improvement,700-750,South,Female,Self-Employed,Email-Campaign
157243,5/12/2022,5/16/2022,Home Improvement,650-700,West,Female,Full-Time,Email-Campaign
946135,5/12/2022,5/16/2022,Home Improvement,>750,Mid West,Female,Other,Email-Campaign
784124,5/11/2022,5/16/2022,Home Improvement,650-700,East,Female,Part-Time,Email-Campaign
836273,5/5/2022,5/9/2022,Home Improvement,700-750,Mid West,Female,Self-Employed,Online
763686,5/6/2022,5/9/2022,Home Improvement,625-650,South,Female,Other,Phone
793177,5/6/2022,5/9/2022,Home Improvement,700-750,East,Female,Full-Time,Phone
114004,5/9/2022,5/12/2022,Home Improvement,650-700,West,Female,Part-Time,Email-Campaign
888401,5/9/2022,5/12/2022,Home Improvement,>750,North West,Female,Part-Time,Phone
766866,5/5/2022,5/9/2022,Home Improvement,625-650,North West,Female,Full-Time,Email-Campaign
577220,6/24/2022,6/27/2022,Home Improvement,>750,West,Female,Self-Employed,Online
290470,5/13/2022,5/16/2022,Home Improvement,<625,West,Female,Self-Employed,Online
158227,5/9/2022,5/12/2022,Home Improvement,700-750,South,Female,Self-Employed,Online
66433,5/6/2022,5/9/2022,Home Improvement,625-650,West,Female,Other,Phone
824934,5/9/2022,5/12/2022,Home Improvement,625-650,West,Female,Full-Time,Online
538397,5/6/2022,5/9/2022,Home Improvement,>750,North West,Female,Self-Employed,Online
697543,5/9/2022,5/12/2022,Home Improvement,700-750,South,Female,Full-Time,Phone
640046,5/6/2022,5/9/2022,Home Improvement,650-700,South,Female,Self-Employed,Email-Campaign
257630,5/6/2022,5/9/2022,Home Improvement,650-700,North West,Female,Self-Employed,Online
739903,5/6/2022,5/9/2022,Home Improvement,<625,South,Male,Part-Time,Email-Campaign
464732,5/6/2022,5/9/2022,Home Improvement,>750,Mid West,Male,Full-Time,Email-Campaign
486843,5/5/2022,5/9/2022,Home Improvement,625-650,South,Male,Self-Employed,Email-Campaign
891541,5/6/2022,5/9/2022,Home Improvement,<625,North West,Male,Full-Time,Email-Campaign
681164,5/6/2022,5/9/2022,Home Improvement,<625,North West,Male,Self-Employed,Online
976557,5/10/2022,5/13/2022,Home Improvement,650-700,East,Male,Full-Time,Email-Campaign
12053,5/6/2022,5/9/2022,Home Improvement,700-750,West,Male,Part-Time,Online
59584,5/6/2022,5/9/2022,Home Improvement,<625,West,Male,Full-Time,Phone
42914,5/6/2022,5/9/2022,Home Improvement,<625,South,Male,Part-Time,Email-Campaign
717959,5/6/2022,5/9/2022,Home Improvement,<625,North West,Male,Part-Time,Email-Campaign
589035,5/9/2022,5/12/2022,Home Improvement,<625,Mid West,Male,Full-Time,Email-Campaign
322410,5/6/2022,5/9/2022,Home Improvement,625-650,Mid West,Male,Part-Time,Online
775969,5/6/2022,5/9/2022,Home Improvement,625-650,Mid West,Male,Other,Phone
736449,5/9/2022,5/12/2022,Home Improvement,<625,West,Male,Full-Time,Email-Campaign
717753,5/6/2022,5/9/2022,Home Improvement,625-650,West,Male,Part-Time,Phone
104260,5/6/2022,5/9/2022,Home Improvement,700-750,North West,Male,Self-Employed,Phone
776792,6/21/2022,6/24/2022,Home Improvement,625-650,West,Male,Self-Employed,Email-Campaign
837225,5/6/2022,5/9/2022,Home Improvement,650-700,North West,Male,Part-Time,Phone
566858,5/6/2022,5/9/2022,Home Improvement,650-700,Mid West,Male,Other,Online
562877,5/6/2022,5/9/2022,Home Improvement,625-650,West,Male,Self-Employed,Email-Campaign
101364,5/6/2022,5/9/2022,Home Improvement,700-750,North West,Male,Self-Employed,Online
80762,5/6/2022,5/9/2022,Home Improvement,<625,West,Male,Self-Employed,Online
971427,5/6/2022,5/9/2022,Home Improvement,>750,North West,Male,Other,Online
696866,5/13/2022,5/16/2022,Home Improvement,625-650,Mid West,Male,Other,Email-Campaign
866583,5/6/2022,5/9/2022,Home Improvement,700-750,West,Male,Part-Time,Phone
944721,5/6/2022,5/9/2022,Home Improvement,625-650,West,Male,Self-Employed,Online
580611,5/6/2022,5/9/2022,Home Improvement,<625,Mid West,Male,Part-Time,Email-Campaign
517591,5/6/2022,5/9/2022,Home Improvement,<625,East,Male,Part-Time,Online
664597,5/6/2022,5/9/2022,Home Improvement,>750,West,Male,Self-Employed,Online
516925,5/6/2022,5/9/2022,Home Improvement,650-700,South,Male,Full-Time,Phone
884857,5/6/2022,5/9/2022,Home Improvement,<625,Mid West,Male,Other,Phone
259480,5/6/2022,5/9/2022,Home Improvement,625-650,North West,Male,Self-Employed,Online
823070,5/10/2022,5/13/2022,Home Improvement,>750,Mid West,Male,Other,Online
106191,5/9/2022,5/12/2022,Home Improvement,<625,Mid West,Male,Self-Employed,Online
751347,5/6/2022,5/9/2022,Home Improvement,<625,East,Male,Self-Employed,Email-Campaign
740045,5/6/2022,5/9/2022,Home Improvement,<625,South,Male,Full-Time,Email-Campaign
215958,5/9/2022,5/12/2022,Home Improvement,700-750,West,Male,Self-Employed,Phone
8617,5/31/2022,6/3/2022,Home Improvement,625-650,East,Male,Other,Email-Campaign
795622,5/6/2022,5/9/2022,Home Improvement,<625,North West,Male,Part-Time,Online
921384,5/6/2022,5/9/2022,Home Improvement,<625,Mid West,Male,Full-Time,Phone
844281,5/9/2022,5/12/2022,Home Improvement,650-700,East,Male,Full-Time,Email-Campaign
236143,5/6/2022,5/9/2022,Home Improvement,<625,East,Male,Self-Employed,Online
108381,5/9/2022,5/12/2022,Home Improvement,700-750,North West,Male,Other,Online
51263,5/10/2022,5/13/2022,Home Improvement,625-650,West,Male,Other,Email-Campaign
997735,5/6/2022,5/9/2022,Home Improvement,700-750,North West,Male,Full-Time,Email-Campaign
813633,5/6/2022,5/9/2022,Home Improvement,625-650,South,Male,Self-Employed,Online
621803,5/6/2022,5/9/2022,Home Improvement,650-700,West,Male,Full-Time,Phone
317850,5/6/2022,5/9/2022,Home Improvement,625-650,South,Male,Other,Email-Campaign
766542,5/10/2022,5/13/2022,Home Improvement,>750,West,Male,Full-Time,Email-Campaign
209686,5/6/2022,5/9/2022,Home Improvement,700-750,South,Male,Self-Employed,Phone
880756,5/6/2022,5/9/2022,Home Improvement,<625,South,Male,Full-Time,Online
374412,5/6/2022,5/9/2022,Home Improvement,700-750,Mid West,Male,Full-Time,Online
100596,5/6/2022,5/9/2022,Home Improvement,700-750,Mid West,Male,Self-Employed,Online
634781,5/6/2022,5/9/2022,Home Improvement,625-650,West,Male,Other,Online
891746,5/6/2022,5/9/2022,Home Improvement,<625,West,Male,Part-Time,Phone
651812,5/6/2022,5/9/2022,Home Improvement,650-700,West,Male,Full-Time,Online
237168,5/6/2022,5/9/2022,Home Improvement,<625,East,Male,Full-Time,Email-Campaign
812270,5/6/2022,5/9/2022,Home Improvement,700-750,Mid West,Male,Other,Phone
941848,5/6/2022,5/9/2022,Home Improvement,<625,East,Male,Other,Online
688495,6/29/2022,7/5/2022,Home Improvement,>750,South,Male,Part-Time,Online
446094,5/6/2022,5/9/2022,Home Improvement,625-650,Mid West,Male,Part-Time,Email-Campaign
87691,5/6/2022,5/9/2022,Home Improvement,<625,East,Male,Full-Time,Email-Campaign
133156,5/9/2022,5/12/2022,Home Improvement,625-650,West,Male,Self-Employed,Online
386844,5/6/2022,5/9/2022,Home Improvement,<625,North West,Male,Self-Employed,Online
930763,5/6/2022,5/9/2022,Home Improvement,650-700,South,Male,Self-Employed,Online
33525,5/9/2022,5/12/2022,Home Improvement,<625,North West,Male,Self-Employed,Email-Campaign
398727,5/9/2022,5/12/2022,Home Improvement,>750,Mid West,Male,Part-Time,Phone
28043,5/12/2022,5/16/2022,Home Improvement,625-650,South,Male,Self-Employed,Phone
331118,5/10/2022,5/13/2022,Home Improvement,625-650,South,Male,Full-Time,Email-Campaign
436062,5/9/2022,5/12/2022,Home Improvement,>750,North West,Male,Part-Time,Phone
11660,5/13/2022,5/16/2022,Home Improvement,625-650,East,Male,Self-Employed,Email-Campaign
696816,5/9/2022,5/12/2022,Home Improvement,650-700,North West,Male,Full-Time,Phone
747808,5/9/2022,5/12/2022,Home Improvement,625-650,East,Male,Self-Employed,Online
504647,5/9/2022,5/12/2022,Home Improvement,>750,South,Male,Full-Time,Email-Campaign
181332,5/9/2022,5/12/2022,Home Improvement,625-650,Mid West,Male,Full-Time,Online
875439,5/9/2022,5/12/2022,Home Improvement,650-700,West,Male,Self-Employed,Online
35268,5/11/2022,5/16/2022,Home Improvement,<625,East,Male,Self-Employed,Phone
808069,5/9/2022,5/12/2022,Home Improvement,>750,Mid West,Male,Full-Time,Phone
803129,5/10/2022,5/13/2022,Home Improvement,700-750,East,Male,Full-Time,Email-Campaign
895142,5/18/2022,5/23/2022,Home Improvement,700-750,Mid West,Male,Full-Time,Online
359178,5/9/2022,5/12/2022,Home Improvement,>750,Mid West,Male,Self-Employed,Online
37547,5/9/2022,5/12/2022,Home Improvement,625-650,West,Male,Other,Online
961300,5/9/2022,5/12/2022,Home Improvement,700-750,Mid West,Male,Full-Time,Online
512829,5/9/2022,5/12/2022,Home Improvement,<625,Mid West,Male,Other,Online
813943,5/13/2022,5/16/2022,Home Improvement,>750,North West,Male,Part-Time,Online
894873,5/9/2022,5/12/2022,Home Improvement,<625,Mid West,Male,Full-Time,Email-Campaign
855054,5/17/2022,5/20/2022,Home Improvement,<625,West,Male,Other,Online
985669,5/9/2022,5/12/2022,Home Improvement,650-700,South,Male,Part-Time,Phone
688695,5/9/2022,5/12/2022,Home Improvement,625-650,East,Male,Part-Time,Online
192170,5/9/2022,5/12/2022,Home Improvement,<625,West,Male,Other,Online
618493,5/9/2022,5/12/2022,Home Improvement,>750,Mid West,Male,Part-Time,Online
139975,5/10/2022,5/13/2022,Home Improvement,625-650,West,Male,Other,Phone
548188,5/16/2022,5/19/2022,Home Improvement,625-650,North West,Male,Full-Time,Online
9915,5/9/2022,5/12/2022,Home Improvement,650-700,South,Male,Other,Online
97803,5/9/2022,5/12/2022,Home Improvement,625-650,North West,Male,Other,Online
758728,5/9/2022,5/12/2022,Home Improvement,<625,North West,Male,Self-Employed,Online
310988,5/9/2022,5/12/2022,Home Improvement,650-700,West,Male,Other,Email-Campaign
678705,5/10/2022,5/13/2022,Home Improvement,625-650,West,Male,Other,Phone
770941,5/9/2022,5/12/2022,Home Improvement,650-700,West,Male,Self-Employed,Phone
606485,5/9/2022,5/12/2022,Home Improvement,<625,South,Male,Full-Time,Email-Campaign
514927,5/11/2022,5/16/2022,Home Improvement,>750,East,Male,Part-Time,Email-Campaign
344419,5/10/2022,5/13/2022,Home Improvement,625-650,North West,Male,Self-Employed,Phone
614614,5/9/2022,5/12/2022,Home Improvement,650-700,West,Male,Part-Time,Phone
140376,5/9/2022,5/12/2022,Home Improvement,625-650,West,Male,Self-Employed,Online
443626,5/9/2022,5/12/2022,Home Improvement,625-650,South,Male,Part-Time,Phone
370731,5/9/2022,5/12/2022,Home Improvement,625-650,South,Male,Full-Time,Online
907598,5/9/2022,5/12/2022,Home Improvement,650-700,Mid West,Male,Part-Time,Online
835096,5/9/2022,5/12/2022,Home Improvement,650-700,East,Male,Other,Online
484178,5/9/2022,5/12/2022,Home Improvement,650-700,West,Male,Self-Employed,Phone
937180,5/9/2022,5/12/2022,Home Improvement,<625,East,Male,Self-Employed,Online
629624,5/9/2022,5/12/2022,Home Improvement,>750,North West,Male,Full-Time,Online
728265,5/9/2022,5/12/2022,Home Improvement,625-650,Mid West,Male,Self-Employed,Phone
574337,5/16/2022,5/19/2022,Home Improvement,625-650,West,Male,Part-Time,Phone
775146,5/9/2022,5/12/2022,Home Improvement,<625,South,Male,Other,Online
270116,5/9/2022,5/12/2022,Home Improvement,625-650,Mid West,Male,Self-Employed,Online
372508,5/9/2022,5/12/2022,Home Improvement,650-700,East,Male,Self-Employed,Online
400106,5/9/2022,5/12/2022,Home Improvement,700-750,West,Male,Other,Phone
791693,5/9/2022,5/12/2022,Home Improvement,625-650,North West,Male,Full-Time,Email-Campaign
327629,5/12/2022,5/16/2022,Home Improvement,650-700,West,Male,Other,Email-Campaign
870846,5/23/2022,5/26/2022,Home Improvement,650-700,South,Male,Part-Time,Email-Campaign
852242,5/12/2022,5/16/2022,Home Improvement,<625,South,Male,Part-Time,Online
52717,5/10/2022,5/13/2022,Home Improvement,700-750,East,Male,Full-Time,Email-Campaign
624744,5/9/2022,5/12/2022,Home Improvement,<625,South,Male,Full-Time,Email-Campaign
849515,5/10/2022,5/13/2022,Home Improvement,>750,West,Male,Part-Time,Online
747721,5/11/2022,5/16/2022,Home Improvement,<625,East,Male,Full-Time,Email-Campaign
807496,5/12/2022,5/16/2022,Home Improvement,>750,East,Male,Part-Time,Online
827788,5/11/2022,5/16/2022,Home Improvement,650-700,Mid West,Male,Part-Time,Phone
563943,5/10/2022,5/13/2022,Home Improvement,>750,Mid West,Male,Self-Employed,Online
722955,5/16/2022,5/19/2022,Home Improvement,700-750,Mid West,Male,Self-Employed,Online
711489,5/9/2022,5/12/2022,Home Improvement,<625,North West,Male,Full-Time,Online
664514,5/13/2022,5/16/2022,Home Improvement,650-700,East,Male,Other,Email-Campaign
325748,5/9/2022,5/12/2022,Home Improvement,700-750,North West,Male,Self-Employed,Online
280247,5/10/2022,5/13/2022,Home Improvement,700-750,South,Male,Other,Email-Campaign
123730,5/10/2022,5/13/2022,Home Improvement,625-650,West,Male,Full-Time,Phone
750620,5/9/2022,5/12/2022,Home Improvement,>750,East,Male,Full-Time,Email-Campaign
739844,5/11/2022,5/16/2022,Home Improvement,625-650,South,Male,Self-Employed,Online
138008,5/11/2022,5/16/2022,Home Improvement,625-650,West,Male,Other,Phone
149016,5/9/2022,5/12/2022,Home Improvement,650-700,West,Male,Part-Time,Online
432271,5/9/2022,5/12/2022,Home Improvement,700-750,Mid West,Male,Part-Time,Online
114990,5/11/2022,5/16/2022,Home Improvement,625-650,East,Male,Other,Email-Campaign
388563,5/10/2022,5/13/2022,Home Improvement,625-650,East,Male,Part-Time,Phone
699228,5/9/2022,5/12/2022,Home Improvement,650-700,Mid West,Male,Part-Time,Online
441929,5/9/2022,5/12/2022,Home Improvement,700-750,West,Male,Self-Employed,Email-Campaign
228001,5/9/2022,5/12/2022,Home Improvement,700-750,North West,Male,Other,Email-Campaign
946666,5/11/2022,5/16/2022,Home Improvement,<625,North West,Male,Part-Time,Email-Campaign
862345,5/10/2022,5/13/2022,Home Improvement,<625,West,Male,Other,Email-Campaign
719568,5/10/2022,5/13/2022,Home Improvement,700-750,Mid West,Male,Part-Time,Online
151911,5/9/2022,5/12/2022,Home Improvement,>750,North West,Male,Full-Time,Email-Campaign
939086,5/10/2022,5/13/2022,Home Improvement,700-750,Mid West,Male,Self-Employed,Phone
413247,5/10/2022,5/13/2022,Home Improvement,700-750,West,Male,Full-Time,Phone
593466,5/10/2022,5/13/2022,Home Improvement,700-750,East,Male,Self-Employed,Email-Campaign
831647,5/23/2022,5/26/2022,Home Improvement,<625,East,Male,Part-Time,Phone
559825,5/10/2022,5/13/2022,Home Improvement,625-650,West,Male,Full-Time,Phone
251936,5/10/2022,5/13/2022,Home Improvement,650-700,Mid West,Male,Part-Time,Online
94258,5/13/2022,5/16/2022,Home Improvement,<625,West,Male,Part-Time,Online
883166,5/10/2022,5/13/2022,Home Improvement,625-650,Mid West,Male,Self-Employed,Online
955724,5/20/2022,5/23/2022,Home Improvement,<625,Mid West,Male,Full-Time,Phone
138635,5/24/2022,5/27/2022,Home Improvement,<625,North West,Male,Full-Time,Online
446848,5/10/2022,5/13/2022,Home Improvement,650-700,West,Male,Full-Time,Email-Campaign
738302,5/10/2022,5/13/2022,Home Improvement,650-700,Mid West,Male,Self-Employed,Online
263203,6/7/2022,6/10/2022,Home Improvement,700-750,West,Male,Part-Time,Phone
311405,5/10/2022,5/13/2022,Home Improvement,>750,North West,Male,Part-Time,Phone
570511,5/10/2022,5/13/2022,Home Improvement,625-650,South,Male,Full-Time,Online
567770,5/10/2022,5/13/2022,Home Improvement,625-650,East,Male,Part-Time,Phone
685290,5/10/2022,5/13/2022,Home Improvement,<625,Mid West,Male,Other,Phone
185239,5/10/2022,5/13/2022,Home Improvement,>750,North West,Male,Full-Time,Online
554603,5/10/2022,5/13/2022,Home Improvement,<625,Mid West,Male,Full-Time,Email-Campaign
975338,5/10/2022,5/13/2022,Home Improvement,625-650,East,Male,Other,Email-Campaign
525839,5/10/2022,5/13/2022,Home Improvement,<625,South,Male,Full-Time,Online
450387,5/13/2022,5/16/2022,Home Improvement,>750,North West,Male,Part-Time,Online
182524,5/10/2022,5/13/2022,Home Improvement,<625,North West,Male,Other,Phone
884511,5/10/2022,5/13/2022,Home Improvement,650-700,East,Male,Other,Online
868860,5/13/2022,5/16/2022,Home Improvement,650-700,East,Male,Self-Employed,Phone
369948,5/10/2022,5/13/2022,Home Improvement,>750,East,Male,Full-Time,Phone
540066,5/10/2022,5/13/2022,Home Improvement,650-700,East,Male,Part-Time,Email-Campaign
766119,5/11/2022,5/16/2022,Home Improvement,>750,West,Male,Part-Time,Online
632208,5/11/2022,5/16/2022,Home Improvement,650-700,West,Male,Full-Time,Online
708989,5/12/2022,5/16/2022,Home Improvement,<625,South,Male,Full-Time,Online
20513,5/10/2022,5/13/2022,Home Improvement,625-650,East,Male,Full-Time,Phone
825496,5/11/2022,5/16/2022,Home Improvement,<625,Mid West,Male,Full-Time,Email-Campaign
484611,5/10/2022,5/13/2022,Home Improvement,625-650,East,Male,Full-Time,Online
336797,5/10/2022,5/13/2022,Home Improvement,650-700,East,Male,Other,Online
909906,5/13/2022,5/16/2022,Home Improvement,700-750,South,Male,Other,Email-Campaign
785498,5/25/2022,5/31/2022,Home Improvement,650-700,East,Male,Self-Employed,Online
496466,5/11/2022,5/16/2022,Home Improvement,>750,South,Male,Full-Time,Phone
9179,5/12/2022,5/16/2022,Home Improvement,>750,East,Male,Full-Time,Email-Campaign
233367,5/11/2022,5/16/2022,Home Improvement,<625,East,Male,Self-Employed,Online
437743,5/11/2022,5/16/2022,Home Improvement,625-650,North West,Male,Full-Time,Online
437199,5/12/2022,5/16/2022,Home Improvement,625-650,Mid West,Male,Full-Time,Phone
364232,5/11/2022,5/16/2022,Home Improvement,<625,North West,Male,Part-Time,Email-Campaign
898555,5/13/2022,5/16/2022,Home Improvement,650-700,North West,Male,Other,Online
674526,5/11/2022,5/16/2022,Home Improvement,>750,South,Male,Part-Time,Email-Campaign
209769,5/13/2022,5/16/2022,Home Improvement,>750,Mid West,Male,Self-Employed,Email-Campaign
995262,5/13/2022,5/16/2022,Home Improvement,625-650,South,Male,Part-Time,Online
451231,5/11/2022,5/16/2022,Home Improvement,625-650,South,Male,Part-Time,Online
220690,5/18/2022,5/23/2022,Home Improvement,>750,East,Male,Other,Email-Campaign
151827,5/11/2022,5/16/2022,Home Improvement,650-700,South,Male,Other,Online
441024,5/16/2022,5/19/2022,Home Improvement,700-750,Mid West,Male,Self-Employed,Email-Campaign
720028,5/11/2022,5/16/2022,Home Improvement,625-650,East,Male,Part-Time,Phone
112278,5/16/2022,5/19/2022,Home Improvement,625-650,East,Male,Part-Time,Phone
667086,5/11/2022,5/16/2022,Home Improvement,650-700,South,Male,Other,Phone
691259,5/16/2022,5/19/2022,Home Improvement,<625,West,Male,Part-Time,Phone
570888,5/12/2022,5/16/2022,Home Improvement,<625,East,Male,Part-Time,Email-Campaign
652140,5/13/2022,5/16/2022,Home Improvement,650-700,West,Male,Self-Employed,Email-Campaign
558827,5/12/2022,5/16/2022,Home Improvement,700-750,South,Male,Self-Employed,Email-Campaign
730965,5/13/2022,5/16/2022,Home Improvement,>750,North West,Male,Self-Employed,Phone
499433,5/13/2022,5/16/2022,Home Improvement,625-650,North West,Male,Full-Time,Online
284491,5/13/2022,5/16/2022,Home Improvement,650-700,North West,Male,Full-Time,Online
49111,5/13/2022,5/16/2022,Home Improvement,>750,West,Male,Self-Employed,Email-Campaign
